34,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
105380,71.0,105.0,204.5,621.5,212061.0,1221950439.0,1247560375.25,1302066484.5,1376695492.25,1436535859.0,15.0,175.75,371.5,826.0,3068.0,148.0,2461.0,8378.5,18409.5,72747.0,0.0,0.0,0.0,0.0,144.795454545,0.0,8.75,17.5,42.75,85.0,20,22.4615384615,40.5714285714,74
304227,2.0,78.5,370.0,992.5,4552017.0,1174994379.0,1258100553.0,1309626075.0,1389992936.0,1435595302.0,18.0,158.0,468.0,1027.0,6300.0,3.0,1152.5,4306.0,22890.5,374448.0,0.0,0.0,0.0,0.0,298.230769231,0.0,2.0,6.0,13.5,43.0,63,7.25641025641,12.9166666667,95
17866,15.0,47.5,159.0,351.5,1661.0,1231247124.0,1296456964.5,1367238640.0,1406948368.5,1436990033.0,4.0,249.0,386.0,633.5,2026.0,6.0,649.0,2027.0,10484.0,140062.0,0.0,0.0,0.0,0.0,118.5,0.0,5.0,12.0,22.0,62.0,35,13.5,20.6153846154,98
214364,36.0,166.0,293.0,570.0,6139.0,1196798057.0,1257797083.0,1299269892.0,1353052466.0,1425636398.0,120.0,320.0,579.0,1075.0,2915.0,63.0,1321.0,4443.0,8904.0,156252.0,0.0,0.0,0.0,0.0,130.0,0.0,4.0,7.0,16.0,48.0,53,7.97222222222,16.2941176471,127
283700,29.0,130.0,247.0,597.0,3102.0,1189546100.0,1240881460.0,1298700014.0,1339268824.0,1428945814.0,1.0,274.0,409.0,948.0,2313.0,328.0,2733.0,8087.0,17570.5,76549.0,0.0,0.0,0.0,0.0,80.0,0.0,3.5,6.0,21.5,103.0,39,9.86666666667,29.2222222222,112
128419,229.0,542.0,2503.0,4015.0,37142.0,1246173632.0,1269081096.0,1300365774.0,1410339626.0,1410339626.0,303.0,467.0,584.0,2335.0,30453.0,2044.0,2309.0,31696.0,75403.0,221640.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,59.0,103.0,111.0,9,42.3333333333,107.666666667,52
75854,39.0,169.0,1155.0,1422.0,2872.0,1278969684.0,1309783408.0,1369864670.0,1407356039.0,1433540908.0,120.0,319.0,711.0,1183.0,1992.0,281.0,1110.0,15918.0,18543.0,22245.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,128.0,134.0,245.0,5,45.3333333333,189.5,52
147129,14.0,193.75,521.0,1218.75,4549784.0,1174994379.0,1311267038.75,1322702331.0,1352869014.25,1435772528.0,34.0,380.5,601.5,927.0,2626.0,4.0,1281.75,7727.0,17505.25,142061.0,0.0,0.0,0.0,0.0,156.5,0.0,5.0,10.0,28.0,71.0,30,18.125,20.0,79
270219,19.0,282.5,428.0,1924.5,9412.0,1190012343.0,1237102904.0,1317875173.0,1362536154.0,1425596748.0,52.0,554.5,1363.0,1763.0,9460.0,356.0,3279.0,7929.0,30160.5,258314.0,0.0,0.0,0.0,0.0,104.0,0.0,13.0,30.0,63.5,90.0,15,33.3333333333,46.0,70
105374,4470.0,4470.0,4470.0,4470.0,4470.0,1269363987.0,1269363987.0,1269363987.0,1269363987.0,1269363987.0,4019.0,4019.0,4019.0,4019.0,4019.0,419628.0,419628.0,419628.0,419628.0,419628.0,78.0,78.0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,55
224530,32.0,214.0,704.0,1202.0,585211.0,1194027134.0,1268242032.0,1338906121.0,1377208093.0,1435935666.0,22.0,257.0,536.0,999.0,5724.0,370.0,11503.0,20874.0,56129.0,421232.0,0.0,0.0,0.0,72.5,158.5,0.0,4.0,12.0,22.0,59.0,37,11.1153846154,28.2727272727,77
222679,2.0,204.75,364.5,501.5,1371923.0,1237020971.0,1289246029.75,1323786015.5,1391039886.75,1436218227.0,11.0,146.25,384.5,674.5,1990.0,7.0,7743.0,14274.5,26469.5,70933.0,0.0,0.0,0.0,0.0,187.657458564,0.0,6.75,20.0,41.0,108.0,20,29.5,28.1,59
235278,62.0,117.5,173.0,603.5,1034.0,1237714843.0,1262614904.0,1287514965.0,1301819460.0,1316123955.0,78.0,214.5,351.0,619.5,888.0,675.0,1018.5,1362.0,1987.5,2613.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,134.5,255.0,3,89.6666666667,0.0,56
241840,53.0,283.25,999.5,38427.75,1390315.0,1217955550.0,1305132592.0,1347211981.0,1423124976.25,1434901843.0,11.0,341.25,1142.5,1998.0,54632.0,63.0,9505.25,15223.0,34309.5,143419.0,0.0,0.0,0.0,0.0,187.657458564,0.0,2.25,12.0,31.75,66.0,30,15.7894736842,21.8181818182,55
270982,3.0,166.0,304.0,872.0,15755.0,1242064834.0,1297915279.0,1353873294.0,1394121716.5,1436040573.0,10.0,237.0,582.0,948.0,2477.0,7.0,1943.5,6151.0,18448.0,119142.0,0.0,0.0,0.0,0.0,119.333333333,0.0,2.0,6.0,10.0,43.0,67,6.26086956522,12.0952380952,104
149320,258.0,721.0,895.0,1107.0,1152.0,1198907350.0,1240377554.0,1269410999.0,1298942630.0,1357615338.0,282.0,875.0,934.0,1922.0,1999.0,1315.0,3075.0,4659.0,14438.0,38575.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,144.0,218.0,230.0,5,49.0,224.0,59
52546,30.0,172.75,418.5,661.0,786.0,1240839244.0,1300454566.25,1359013111.0,1384100380.5,1415805842.0,7.0,80.75,500.0,990.25,1183.0,991.0,6400.75,31090.0,48570.0,61448.0,0.0,0.0,47.5,114.821428571,127.5,0.0,5.5,30.0,63.0,169.0,8,39.8333333333,70.0,71
267612,32.0,101.5,227.0,704.5,24129.0,1207945879.0,1239999037.0,1253856343.0,1296634447.0,1430951582.0,89.0,255.5,331.0,860.0,2017.0,148.0,3824.0,8198.0,10204.5,48165.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,19.0,40.0,107.0,19,25.6363636364,36.375,101
180457,6.0,79.5,246.0,715.25,1983.0,1165074813.0,1283653068.25,1331209754.0,1403307700.25,1435445078.0,25.0,230.25,377.0,549.0,1600.0,35.0,1487.25,7655.0,26348.25,84280.0,0.0,0.0,0.0,0.0,70.8,0.0,5.0,21.5,32.25,82.0,24,15.5294117647,46.0,67
223723,31.0,133.0,238.0,730.5,12508.0,1181916559.0,1258740315.5,1307201581.0,1372117224.0,1428600279.0,4.0,260.0,488.0,889.0,2000.0,80.0,1199.5,1915.0,12152.0,306483.0,0.0,0.0,0.0,0.0,127.2,0.0,3.5,9.0,18.0,64.0,39,12.375,20.1333333333,142
47733,6.0,99.5,418.0,1102.5,1378529.0,1255636331.0,1316275779.0,1339653832.5,1392521707.5,1436564957.0,36.0,138.0,480.0,1229.25,2543.0,58.0,2699.0,17549.0,41481.5,213873.0,0.0,0.0,0.0,0.0,187.657458564,0.0,12.75,19.0,36.5,87.0,20,22.5833333333,31.375,57
271262,36.0,85.0,95.0,621.0,646.0,1317562081.0,1337852828.0,1398256842.0,1404387422.0,1414223780.0,65.0,134.0,394.0,738.0,997.0,2063.0,2785.0,3590.0,7588.0,19880.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,74.0,132.0,317.0,5,0.0,141.0,64
283236,37.0,647.25,1066.5,1854.5,7935.0,1240925584.0,1300370960.5,1320202036.5,1339556416.5,1414759580.0,65.0,805.25,1702.0,1965.75,8535.0,4165.0,9959.5,23544.5,50619.75,576827.0,0.0,0.0,0.0,0.0,110.5,0.0,13.0,27.0,65.0,164.0,14,34.7142857143,49.2857142857,53
79730,19.0,107.75,212.5,368.5,1679.0,1234374975.0,1280722701.0,1310365722.5,1402078302.0,1436292844.0,68.0,293.5,606.5,1618.75,2002.0,15.0,577.25,1791.5,7528.75,89378.0,0.0,0.0,0.0,0.0,75.0,0.0,13.0,20.0,52.0,115.0,16,35.125,33.25,53
326175,3.0,102.25,216.5,414.5,2195.0,1224355363.0,1255990227.5,1308332388.0,1380768751.5,1437751117.0,26.0,181.75,457.5,793.5,2061.0,5.0,937.25,4244.5,35415.5,426719.0,0.0,0.0,0.0,0.0,160.423076923,0.0,2.0,12.0,31.25,127.0,28,12.9375,32.3333333333,87
100284,51.0,160.0,469.0,2974.5,10726.0,1267079559.0,1310510619.5,1388228557.0,1413253409.5,1429321181.0,29.0,273.5,368.0,3375.0,8057.0,193.0,6752.5,28270.0,40123.0,405531.0,0.0,0.0,0.0,0.0,194.714285714,0.0,3.5,19.0,42.0,74.0,15,20.7142857143,74.0,52
17750,5.0,107.5,277.5,570.0,2395.0,1245541719.0,1286849959.25,1337137576.5,1374534554.75,1435001592.0,70.0,224.25,443.0,864.75,2114.0,65.0,1770.25,7309.5,18285.25,90866.0,0.0,0.0,0.0,0.0,92.0,0.0,6.0,13.0,28.0,124.0,24,16.0666666667,39.3333333333,52
226050,2.0,208.25,377.0,852.25,12222.0,1209724024.0,1254407418.75,1336942795.0,1399752119.0,1430594091.0,22.0,291.5,512.0,976.75,4924.0,41.0,7359.75,21476.5,54716.75,427701.0,0.0,0.0,0.0,0.0,125.022727273,0.0,3.25,11.5,22.5,78.0,34,15.5555555556,18.0625,78
57561,10.0,238.5,616.0,1370.0,35170.0,1174491132.0,1252630913.5,1301364873.0,1368339425.5,1434050853.0,17.0,361.5,561.0,2001.5,10370.0,218.0,7122.5,30104.0,81064.5,361842.0,0.0,0.0,0.0,0.0,191.0,0.0,5.0,14.0,32.0,59.0,23,18.5625,25.2857142857,68
105742,128.0,138.0,527.0,1411.0,57757.0,1201013485.0,1225269780.0,1261044025.0,1330898538.0,1412095102.0,439.0,490.0,675.0,2001.0,2001.0,2650.0,2747.0,8324.0,27407.0,187064.0,0.0,0.0,0.0,66.0,156.0,0.0,51.0,64.0,72.0,199.0,5,87.6666666667,61.5,90
295530,55.0,238.25,1059.5,2147.0,13700.0,1188248886.0,1249081748.5,1280395102.5,1346349645.0,1433961428.0,79.0,278.0,653.0,1445.0,5278.0,596.0,2575.75,7091.5,23099.25,213620.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,12.5,40.25,115.0,20,19.7,32.1,69
49304,9.0,265.0,602.0,1619.0,6953.0,1269602609.0,1306871699.0,1334594707.0,1387973051.0,1435356402.0,19.0,209.0,1044.0,2003.0,6555.0,175.0,8269.0,27396.0,46695.0,145855.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,42.0,112.0,21,15.6,55.0,71
169568,148.0,991.0,1309.0,2331.0,5286.0,1178042060.0,1260983035.25,1310776855.0,1343195203.75,1374009766.0,193.0,613.75,810.0,875.0,902.0,2000.0,2915.0,4269.0,18685.5,58788.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,112.0,358.0,4,12.6666666667,358.0,140
112238,11.0,155.5,412.0,750.75,3358.0,1240752257.0,1269498048.0,1324997091.5,1365447081.0,1420138259.0,66.0,248.75,523.5,836.0,2012.0,46.0,6439.5,11834.0,29733.5,492821.0,0.0,0.0,0.0,0.0,109.5,0.0,6.25,12.5,26.5,53.0,30,15.8888888889,19.1666666667,61
64088,17.0,17.0,17.0,17.0,17.0,1324037714.0,1324037714.0,1324037714.0,1324037714.0,1324037714.0,139.0,139.0,139.0,139.0,139.0,267.0,267.0,267.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,55
279772,12.0,247.0,328.0,786.5,8822.0,1233059147.0,1283921097.5,1301952486.0,1358795193.5,1431338544.0,81.0,142.5,552.0,1122.0,2002.0,128.0,3139.0,8286.0,17920.5,39189.0,0.0,0.0,0.0,0.0,87.0,0.0,7.5,30.0,40.5,98.0,19,25.6,31.0,75
192696,16.0,70.75,117.0,323.0,2222.0,1237641640.0,1276060139.0,1336657477.5,1401977568.75,1433850781.0,11.0,149.25,371.5,817.0,2453.0,9.0,524.5,4074.5,19901.5,185724.0,0.0,0.0,0.0,0.0,274.125,0.0,3.0,5.5,35.25,108.0,30,11.0434782609,48.7142857143,61
220788,64.0,328.25,829.5,1721.5,10985.0,1219372181.0,1236968278.75,1293558924.5,1313738472.25,1371131230.0,77.0,591.75,1328.0,1796.0,11178.0,2342.0,5008.75,9679.5,40382.0,153403.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,38.5,44.0,70.0,12,31.7777777778,30.6666666667,77
268459,151.0,412.5,929.5,1854.5,2051.0,1173882616.0,1204854105.0,1234885227.0,1303561363.75,1352607490.0,257.0,359.75,487.0,654.5,1106.0,392.0,1364.75,9480.0,11912.0,16464.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,11.0,36.0,392.0,8,18.7142857143,392.0,52
50139,28.0,88.0,226.0,490.0,2393.0,1237477296.0,1299289164.0,1310109745.0,1362460103.0,1418099903.0,53.0,185.0,327.0,739.0,2629.0,993.0,11401.0,28219.0,57658.0,232489.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,27.0,110.0,21,17.0625,38.6,68
160183,28.0,288.0,852.0,1640.5,35608.0,1194144628.0,1254441744.5,1296080595.0,1343440789.5,1432243307.0,80.0,334.0,900.0,1898.5,2787.0,649.0,4662.0,15785.0,54296.5,415253.0,0.0,0.0,0.0,0.0,213.0,0.0,4.0,7.0,17.0,110.0,35,11.9565217391,26.25,96
78672,1.0,140.5,424.0,1028.25,12576.0,1178337046.0,1256046969.25,1337157421.0,1389489189.5,1438165869.0,8.0,246.75,531.5,1047.5,12453.0,28.0,2147.25,18845.5,28506.5,173564.0,0.0,0.0,0.0,0.0,113.0,0.0,7.25,13.0,29.5,77.0,26,15.6666666667,35.875,51
56006,990.0,990.0,990.0,990.0,990.0,1237988410.0,1237988410.0,1237988410.0,1237988410.0,1237988410.0,1028.0,1028.0,1028.0,1028.0,1028.0,3471.0,3471.0,3471.0,3471.0,3471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,52
291954,8.0,179.0,487.0,921.0,89758.0,1220183448.0,1245154113.0,1313885582.0,1381096497.0,1435833251.0,0.0,307.0,720.0,1508.0,2001.0,94.0,2668.0,12647.0,30160.0,107404.0,0.0,0.0,0.0,0.0,213.0,0.0,2.0,5.0,16.0,54.0,53,6.90697674419,28.3,115
286166,8.0,133.25,259.0,508.0,4818.0,1224697457.0,1244480523.75,1301325867.0,1363872452.5,1420833438.0,33.0,250.5,395.5,532.25,2001.0,303.0,2612.75,8172.0,17255.5,147150.0,0.0,0.0,0.0,0.0,143.333333333,0.0,8.0,14.5,34.25,88.0,24,18.5714285714,29.4,56
55901,109.0,284.75,841.5,53084.75,185583.0,1154163870.0,1174112599.75,1215786045.0,1319616877.0,1411124084.0,217.0,283.0,405.5,24880.75,169263.0,279.0,3682.0,33650.0,45467.75,165792.0,0.0,0.0,0.0,0.0,81.5,0.0,27.25,51.0,65.0,210.0,8,34.6666666667,80.6,53
25903,12.0,91.0,291.0,585.0,211606.0,1231543536.0,1261058097.0,1328139221.0,1379534043.0,1433405117.0,11.0,207.0,425.0,793.0,2672.0,20.0,1626.0,7738.0,25792.0,299639.0,0.0,0.0,0.0,0.0,418.0,0.0,3.0,6.0,12.0,36.0,57,7.45,13.4705882353,145
185821,26.0,133.0,254.0,1182.0,7351.0,1220821563.0,1262540806.0,1303676021.0,1351206016.0,1429325792.0,49.0,324.0,541.0,1440.0,4436.0,136.0,1926.0,8632.0,32964.0,182245.0,0.0,0.0,0.0,0.0,160.5,0.0,7.0,11.0,20.0,79.0,33,12.6956521739,25.4,70
68840,11.0,98.0,271.0,866.0,15136.0,1239925728.0,1306902048.5,1333149011.0,1404433990.0,1435771892.0,54.0,248.5,492.0,1105.5,6009.0,26.0,1769.0,7350.0,30810.0,213544.0,0.0,0.0,0.0,0.0,136.666666667,0.0,3.0,8.0,16.0,79.0,39,10.1034482759,29.2,80
116597,7.0,139.0,288.0,642.0,7943.0,1223512848.0,1294274191.0,1335295848.0,1405890853.0,1436901629.0,46.0,289.0,598.0,1045.0,8453.0,77.0,1811.0,8323.0,13972.0,306746.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,28.0,65.0,29,16.5,26.5454545455,78
143536,20.0,134.0,445.0,1611.0,18762.0,1231832493.0,1264256313.0,1314718128.0,1400287734.0,1434262297.0,16.0,272.5,718.0,1970.5,16962.0,45.0,1697.0,6254.0,29842.5,738452.0,0.0,0.0,0.0,0.0,109.4,0.0,4.5,21.0,58.0,90.0,19,26.1818181818,37.875,54
93923,3.0,73.0,136.0,399.0,1617.0,1248730318.0,1361717656.0,1393693150.0,1416134123.0,1429881347.0,29.0,141.0,277.0,469.0,2001.0,289.0,3804.0,9861.0,35569.0,318019.0,0.0,0.0,0.0,0.0,269.5,0.0,3.0,6.0,19.0,163.0,29,9.875,72.4,70
120531,41.0,100.25,528.0,2071.0,5476.0,1274490214.0,1276550218.75,1297637875.0,1321308103.0,1331115823.0,131.0,308.0,654.5,1378.5,2688.0,580.0,7954.75,11010.5,24110.5,61618.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75,82.5,108.0,180.0,4,55.0,180.0,130
253040,27.0,279.5,584.0,917.0,36811.0,1196390624.0,1241649359.5,1313441620.0,1387254722.0,1432904302.0,38.0,407.0,813.0,1334.0,2064.0,29.0,1186.0,13088.0,19109.0,246251.0,0.0,0.0,0.0,0.0,130.5,0.0,10.5,24.0,43.5,84.0,19,20.6923076923,47.6666666667,54
108198,32.0,119.0,188.0,1523.5,14373.0,1237557489.0,1260745781.5,1294978202.0,1385650829.5,1428584847.0,57.0,214.0,542.0,1385.5,2741.0,193.0,3227.5,5992.0,13930.5,159646.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,60.0,93.0,15,34.7142857143,34.125,73
118871,11.0,163.0,434.0,1298.5,15301.0,1179268078.0,1265869244.0,1287270889.0,1335747638.5,1436392121.0,23.0,232.0,784.0,1510.5,6933.0,19.0,2093.5,6664.0,19770.5,115365.0,0.0,0.0,0.0,0.0,67.0,0.0,2.0,5.0,9.0,33.0,87,4.88333333333,11.2592592593,149
79253,10.0,210.5,424.0,760.75,102644.0,1235393388.0,1300913186.25,1329875833.5,1380800011.0,1436104194.0,11.0,321.25,660.0,1235.75,2057.0,46.0,4792.0,10019.0,29614.25,471200.0,0.0,0.0,0.0,0.0,125.2,0.0,2.0,6.0,16.5,73.0,40,9.46666666667,28.3,53
66133,25.0,210.0,484.0,921.5,4961.0,1176060736.0,1252111630.0,1313845973.0,1345685030.5,1426916024.0,38.0,320.5,577.0,1042.5,1987.0,177.0,4493.0,19084.0,37141.5,263458.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.0,17.0,111.0,35,10.2142857143,30.4285714286,54
114977,26.0,139.0,435.0,1468.0,11919.0,1174503606.0,1268276338.0,1306619959.0,1363480475.0,1434138353.0,40.0,307.0,818.0,1774.0,4859.0,122.0,1810.0,7490.0,27867.0,325570.0,0.0,0.0,0.0,0.0,235.227272727,0.0,3.0,6.0,13.0,42.0,61,6.7380952381,15.6315789474,123
159956,94.0,404.0,682.0,2251.0,10591.0,1217819800.0,1250710567.0,1311957415.0,1357107599.0,1420414201.0,154.0,537.5,979.0,2322.5,7335.0,1596.0,4253.5,11582.0,29110.0,140149.0,0.0,0.0,0.0,0.0,138.75,0.0,9.0,22.0,38.5,107.0,19,20.5,38.4444444444,56
240601,277.0,1034.0,1791.0,13077.0,24363.0,1258404419.0,1303863109.5,1349321800.0,1381104438.0,1412887076.0,214.0,711.5,1209.0,1597.5,1986.0,7361.0,8285.5,9210.0,26189.0,43168.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,46.0,277.5,509.0,3,0.0,277.5,113
74029,64.0,319.0,624.0,1189.5,6063.0,1206031375.0,1265456307.5,1311282069.0,1365724708.5,1427846608.0,22.0,405.5,816.0,1785.5,2598.0,186.0,5743.0,13193.0,53989.5,297102.0,0.0,0.0,0.0,26.5,180.75,0.0,2.5,8.0,18.5,82.0,39,9.13333333333,32.8888888889,70
228719,10.0,197.0,431.0,1005.0,5684.0,1203007544.0,1247737750.0,1303809996.0,1371334180.0,1426450812.0,1.0,488.0,927.0,1966.0,4980.0,99.0,2174.0,7650.0,37902.0,136829.0,0.0,0.0,0.0,0.0,416.857142857,0.0,4.0,9.0,20.0,77.0,33,12.5,31.7777777778,119
149739,44.0,170.25,369.5,764.25,16490.0,1247258038.0,1310946601.0,1335282182.5,1362825892.5,1428844515.0,118.0,374.25,450.5,673.5,1998.0,352.0,1549.5,8009.5,21417.75,50496.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,22.5,27.75,242.0,12,20.5555555556,127.0,50
40379,14.0,118.25,183.0,676.5,26379.0,1270864173.0,1281899462.5,1297581123.0,1376126809.5,1419579664.0,58.0,112.75,222.0,327.0,1065.0,975.0,10344.75,32011.5,75791.75,245094.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.5,33.5,81.0,26,18.6875,28.3,71
251554,38.0,219.0,334.0,611.0,49072.0,1242319878.0,1265504869.0,1314476102.0,1371522118.0,1420234757.0,229.0,333.0,569.0,1116.0,1998.0,620.0,3077.0,13562.0,22123.0,110109.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,38.0,184.0,17,22.6666666667,47.25,62
252979,114.0,403.0,434.0,624.0,699.0,1253829582.0,1264028043.0,1301489707.0,1358681838.0,1385666588.0,134.0,407.0,561.0,815.0,1737.0,7752.0,29077.0,42741.0,98220.0,369859.0,0.0,0.0,0.0,0.0,83.0,0.0,5.0,40.0,42.0,116.0,9,35.75,71.0,101
70629,14.0,61.0,74.5,552.5,14952.0,1238496210.0,1265306381.75,1307800337.5,1373376033.5,1431982669.0,17.0,120.25,235.5,699.25,1540.0,207.0,1499.5,3266.5,8319.5,162397.0,0.0,0.0,0.0,0.0,103.636363636,0.0,6.75,16.5,47.75,107.0,16,23.4545454545,53.0,55
3207,35.0,83.0,257.0,771.0,2303.0,1234380773.0,1273218329.5,1279732321.0,1354631319.0,1430846481.0,36.0,166.0,261.0,567.5,2001.0,960.0,5720.5,13345.0,42447.0,169397.0,0.0,0.0,0.0,0.0,99.1666666667,0.0,19.0,30.0,37.0,167.0,15,17.75,63.5714285714,62
109144,19.0,159.0,400.0,1639.5,10463.0,1192111794.0,1273591572.5,1339747753.5,1378943140.5,1431982669.0,18.0,265.5,543.5,1710.25,6854.0,276.0,2310.75,13568.0,68751.5,148447.0,0.0,0.0,0.0,0.0,199.5,0.0,4.0,16.0,32.0,82.0,24,17.8666666667,35.2222222222,53
72653,5.0,139.25,366.0,1066.5,11501.0,1185786237.0,1244744432.0,1306766973.0,1375136140.5,1436667877.0,71.0,294.0,585.5,924.75,4082.0,19.0,1820.0,5056.0,26175.75,246408.0,0.0,0.0,0.0,0.0,316.0,0.0,3.75,7.5,13.5,47.0,52,10.2857142857,12.2083333333,110
76921,5.0,117.0,360.0,653.0,10097.0,1234595087.0,1300485565.0,1329854499.0,1400088851.0,1433568306.0,52.0,173.0,426.0,645.0,1998.0,127.0,2150.0,4610.0,7387.0,29963.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,23.0,62.0,33,12.7391304348,30.3,86
290815,15.0,273.5,812.0,1404.5,5434888.0,1213560105.0,1243439909.5,1287706944.0,1410366154.0,1437932696.0,99.0,260.5,624.0,909.0,7322.0,7.0,1579.5,14935.0,50680.0,331475.0,0.0,0.0,0.0,26.5,157.592592593,0.0,3.5,23.0,38.0,74.0,19,19.4,48.5,57
201255,7.0,153.0,378.0,959.0,20428.0,1201549133.0,1267055539.0,1306856162.0,1373905376.0,1434906529.0,74.0,349.0,739.0,1263.0,3817.0,151.0,1655.0,7393.0,39882.0,141746.0,0.0,0.0,0.0,0.0,372.0,0.0,2.0,6.0,13.0,48.0,65,7.55263157895,11.3333333333,141
5819,42.0,201.0,561.0,1155.0,9351.0,1209217283.0,1308838826.0,1350399324.0,1412345083.0,1435131990.0,47.0,428.0,761.0,1698.0,5718.0,94.0,995.0,5896.0,21033.0,143060.0,0.0,0.0,0.0,0.0,213.0,0.0,8.0,18.0,24.0,74.0,29,17.0,23.0833333333,69
72386,1.0,220.0,954.0,2290.0,24782.0,1246717841.0,1337931076.0,1389744009.0,1429408375.5,1435836174.0,6.0,213.0,1245.0,2160.5,20637.0,386.0,4050.5,19459.0,48155.5,326428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,71,1.0985915493,0.0,71
